TxDate,Store_Name,Cust_Name,Item,TotPrice,Payment,CardNo
25/08/2021 13:35,Chesterfield,Gary Delvalle,"Large Flavoured latte - Hazelnut - 2.85, Large Flat white - 2.45",5.3,CARD,4959040306628499
25/08/2021 13:37,Chesterfield,Antonio Stefani,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Vanilla - 3.25",6.0,CASH,n
25/08/2021 13:39,Chesterfield,Judith Sanchez,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75",14.65,CARD,5126446880019163
25/08/2021 13:41,Chesterfield,Eric Cush,Regular Flavoured latte - Hazelnut - 2.55,2.55,CASH,n
25/08/2021 13:43,Chesterfield,John Davis,Regular Latte - 2.15,2.15,CARD,8698518072739848
25/08/2021 13:46,Chesterfield,Patricia Hanson,Large Flavoured iced latte - Vanilla - 3.25,3.25,CASH,n
25/08/2021 13:48,Chesterfield,Sandy Layton,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Latte - 2.15, Large Latte - 2.45, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75",15.4,CARD,1476462289196564
25/08/2021 13:50,Chesterfield,Richard Torres,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75",8.15,CARD,4544265923225223
25/08/2021 13:52,Chesterfield,Karen Rucker,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Large Flat white - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",13.45,CARD,6929140429410029
25/08/2021 13:54,Chesterfield,Patricia Adams,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,4686046880992171
25/08/2021 13:56,Chesterfield,Ashley Woody,"Regular Flat white - 2.15, Regular Flat white - 2.15, Regular Flat white - 2.15, Large Flavoured iced latte - Hazelnut - 3.25",9.7,CARD,5486837673611667
25/08/2021 13:58,Chesterfield,Brenda Sullivan,Large Latte - 2.45,2.45,CARD,5954141110936513
25/08/2021 14:00,Chesterfield,Joshua Hester,"Regular Latte - 2.15, Regular Flavoured iced latte - Vanilla - 2.75",4.9,CARD,3949479149312944
25/08/2021 14:01,Chesterfield,Joe Sullivan,"Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15, Large Flavoured iced latte - Vanilla - 3.25",7.95,CARD,1819524973774482
25/08/2021 14:03,Chesterfield,Ana Maness,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15, Large Flat white - 2.45",10.1,CARD,6880229834648525
25/08/2021 14:04,Chesterfield,Earl Christopher,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured latte - Hazelnut - 2.55",8.35,CARD,9610068052333344
25/08/2021 14:05,Chesterfield,Karl Spotted,"Regular Latte - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",13.45,CASH,n
25/08/2021 14:06,Chesterfield,Charlotte Walker,"Large Latte - 2.45, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Vanilla - 2.75",11.2,CARD,2952199494624272
25/08/2021 14:08,Chesterfield,Van Stookey,"Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25",5.4,CASH,n
25/08/2021 14:09,Chesterfield,Johnathan Comstock,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flat white - 2.45",12.65,CASH,n
25/08/2021 14:10,Chesterfield,Edna Hall,"Large Flat white - 2.45, Large Flavoured iced latte - Caramel - 3.25",5.7,CARD,6819840820174115
25/08/2021 14:11,Chesterfield,Louise Paige,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",4.9,CARD,6352557685087208
25/08/2021 14:13,Chesterfield,John Marquez,"Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",10.2,CARD,9312780405753466
25/08/2021 14:14,Chesterfield,Nicole Jones,Large Flavoured latte - Hazelnut - 2.85,2.85,CASH,n
25/08/2021 14:15,Chesterfield,Erick Revering,Large Latte - 2.45,2.45,CASH,n
25/08/2021 14:16,Chesterfield,Michael Duckett,"Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45",5.3,CARD,2651504592439802
25/08/2021 14:18,Chesterfield,Wanda Lewis,Large Latte - 2.45,2.45,CASH,n
25/08/2021 14:19,Chesterfield,Anita Dickson,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,9719596464777358
25/08/2021 14:20,Chesterfield,Jason Evans,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",8.75,CARD,1073223342216414
25/08/2021 14:22,Chesterfield,Jimmy Casey,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Caramel - 2.75",6.0,CASH,n
25/08/2021 14:23,Chesterfield,Brian Mcgowan,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",5.3,CARD,4024571251284256
25/08/2021 14:24,Chesterfield,Hazel Peeler,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,5179091491187608
25/08/2021 14:25,Chesterfield,Mary Crisp,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75",14.05,CARD,3316241918098970
25/08/2021 14:27,Chesterfield,Dale Thomas,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15",16.8,CASH,n
25/08/2021 14:28,Chesterfield,Dorothy Carter,"Regular Latte - 2.15, Regular Latte - 2.15, Large Latte - 2.45",6.75,CARD,1793973543395326
25/08/2021 14:29,Chesterfield,Josephine Villa,"Regular Flat white - 2.15, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75",9.6,CARD,1859921596452479
25/08/2021 14:30,Chesterfield,Autumn Cash,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Latte - 2.15",8.15,CARD,6318368714182148
25/08/2021 14:32,Chesterfield,Jennifer Swinford,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55",10.8,CARD,1009230023278707
25/08/2021 14:33,Chesterfield,Dean Jones,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CASH,n
25/08/2021 14:34,Chesterfield,Albert Darden,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",10.9,CARD,9958655563016416
25/08/2021 14:35,Chesterfield,Thaddeus Boudreaux,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,5052540827718020
25/08/2021 14:37,Chesterfield,Therese Eisner,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25",6.5,CARD,4433798196723079
25/08/2021 14:38,Chesterfield,Carl Fritz,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,9770569507386666
25/08/2021 14:39,Chesterfield,Beth Barnes,Regular Flat white - 2.15,2.15,CASH,n
25/08/2021 14:41,Chesterfield,Drew Montagna,"Large Latte - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55",8.25,CARD,3693169676666144
25/08/2021 14:42,Chesterfield,Marjorie Meeker,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55",8.25,CARD,8433225683181549
25/08/2021 14:43,Chesterfield,Taylor Fuller,Large Latte - 2.45,2.45,CASH,n
25/08/2021 14:44,Chesterfield,Mae Harper,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",11.4,CASH,n
25/08/2021 14:46,Chesterfield,Ashley Eggert,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,9429762214090398
25/08/2021 14:47,Chesterfield,Stephanie Segovia,"Regular Latte - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15, Regular Latte - 2.15, Large Flavoured iced latte - Vanilla - 3.25",15.8,CARD,8095371397608554
25/08/2021 14:48,Chesterfield,Norris Guzzi,"Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",5.2,CARD,9751416431984450
25/08/2021 14:49,Chesterfield,Kathie Williams,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25",8.55,CASH,n
25/08/2021 14:51,Chesterfield,Paula Peterson,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,3293401476889029
25/08/2021 14:52,Chesterfield,Mary Fernandez,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,5146128559963230
25/08/2021 14:53,Chesterfield,Chad Cherry,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",11.5,CARD,6287502921856251
25/08/2021 14:54,Chesterfield,Dan Little,"Regular Flavoured iced latte - Caramel - 2.75, Large Flat white - 2.45",5.2,CARD,1352349738225102
25/08/2021 14:56,Chesterfield,Reina Lay,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,6042810272412114
25/08/2021 14:57,Chesterfield,Opal Ruot,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Hazelnut - 2.75",5.3,CARD,6593022194891160
25/08/2021 14:58,Chesterfield,Gerald Hopkins,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",13.05,CARD,8905592350961486
25/08/2021 15:00,Chesterfield,Sheila Amodeo,"Regular Flavoured iced latte - Caramel - 2.75, Large Flat white - 2.45, Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15",12.35,CARD,9916365967206726
25/08/2021 15:01,Chesterfield,Mary Archibald,"Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flat white - 2.15, Regular Flavoured iced latte - Vanilla - 2.75",13.15,CARD,8129252160212416
25/08/2021 15:02,Chesterfield,Bonita Volker,Large Flat white - 2.45,2.45,CARD,1816590855648066
25/08/2021 15:03,Chesterfield,Harry Mitchell,"Regular Latte - 2.15, Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",10.8,CARD,7257001079471030
25/08/2021 15:05,Chesterfield,Robert Tryon,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flat white - 2.15",10.5,CARD,7309086322186822
25/08/2021 15:06,Chesterfield,Shirley Scott,"Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Hazelnut - 3.25",6.1,CARD,5483625217453471
25/08/2021 15:07,Chesterfield,Robert Padilla,Regular Latte - 2.15,2.15,CARD,3329284779877237
25/08/2021 15:08,Chesterfield,Esteban Sylvestre,"Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25",8.55,CARD,9759871618161926
25/08/2021 15:10,Chesterfield,Sonia Rubino,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flat white - 2.15, Regular Flat white - 2.15, Large Flat white - 2.45",9.3,CARD,3479705858587519
25/08/2021 15:11,Chesterfield,Manuel Gonzales,"Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",5.7,CARD,4257205771607651
25/08/2021 15:12,Chesterfield,Elizabeth Obrien,"Regular Latte - 2.15, Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",7.05,CARD,8921315672297534
25/08/2021 15:13,Chesterfield,Rochelle Bischoff,Large Flavoured latte - Hazelnut - 2.85,2.85,CASH,n
25/08/2021 15:15,Chesterfield,Thomas Stough,"Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85",14.35,CARD,4066509794676807
25/08/2021 15:16,Chesterfield,Timothy Reed,"Regular Flat white - 2.15, Large Flat white - 2.45",4.6,CARD,6185833783865599
25/08/2021 15:17,Chesterfield,Donald Shofner,Large Latte - 2.45,2.45,CARD,2967681504918770
25/08/2021 15:18,Chesterfield,Linda Nielsen,"Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75",10.7,CARD,3328989720717590
25/08/2021 15:20,Chesterfield,Sarah Martin,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flat white - 2.45, Regular Latte - 2.15",7.35,CARD,6256072596696194
25/08/2021 15:21,Chesterfield,Lisa Moore,"Regular Flavoured latte - Hazelnut - 2.55, Large Flat white - 2.45, Regular Flat white - 2.15, Regular Flavoured iced latte - Vanilla - 2.75",9.9,CASH,n
25/08/2021 15:22,Chesterfield,Susan Whiting,"Large Latte - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15",10.2,CASH,n
25/08/2021 15:23,Chesterfield,Renee Hutchinson,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flat white - 2.15, Large Flat white - 2.45",13.35,CASH,n
25/08/2021 15:25,Chesterfield,Jeffrey Williams,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85",5.6,CASH,n
25/08/2021 15:26,Chesterfield,April Herrera,"Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15",10.4,CASH,n
25/08/2021 15:27,Chesterfield,Raphael Williams,"Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15",4.9,CASH,n
25/08/2021 15:28,Chesterfield,Cody Edwards,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,7619176177966654
25/08/2021 15:30,Chesterfield,Clyde Boyer,"Large Flat white - 2.45, Large Flat white - 2.45",4.9,CASH,n
25/08/2021 15:31,Chesterfield,Mary Walsh,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,5311348059427241
25/08/2021 15:32,Chesterfield,Keith Clary,"Regular Flat white - 2.15, Large Flavoured iced latte - Vanilla - 3.25, Large Flat white - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15",13.25,CARD,5651674217908357
25/08/2021 15:33,Chesterfield,Fernando Sandlin,"Large Flat white - 2.45, Regular Latte - 2.15",4.6,CASH,n
25/08/2021 15:35,Chesterfield,Kathrine Romero,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,5773095865819656
25/08/2021 15:36,Chesterfield,Shelli Wagner,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45, Large Flat white - 2.45",7.65,CARD,2708767320540841
25/08/2021 15:37,Chesterfield,Myrtle Padilla,"Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15, Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25",10.1,CARD,2160581127228979
25/08/2021 15:38,Chesterfield,Loretta Trujillo,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Vanilla - 2.75",9.25,CARD,4166981901512539
25/08/2021 15:40,Chesterfield,Timothy Hills,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Vanilla - 3.25",8.75,CARD,4133123739498328
25/08/2021 15:41,Chesterfield,Lorraine Pelletier,Large Flavoured iced latte - Vanilla - 3.25,3.25,CARD,3544412429460796
25/08/2021 15:42,Chesterfield,Melanie Roblez,"Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",5.3,CASH,n
25/08/2021 15:43,Chesterfield,Emile Clay,"Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15",4.9,CARD,3295736052238490
25/08/2021 15:45,Chesterfield,John Mcintosh,"Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75",7.45,CARD,7861936537212986
25/08/2021 15:46,Chesterfield,Jan Worstell,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55",5.8,CASH,n
25/08/2021 15:47,Chesterfield,Robert Derby,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",6.0,CARD,3399250740276512
25/08/2021 15:48,Chesterfield,Katherine Keeley,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Large Latte - 2.45",12.65,CASH,n
25/08/2021 15:50,Chesterfield,Judith Moya,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Vanilla - 3.25",9.75,CARD,4030827995696687
25/08/2021 15:51,Chesterfield,Brandon Frazier,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25",6.5,CASH,n
25/08/2021 15:52,Chesterfield,Guadalupe Pickell,"Large Flat white - 2.45, Large Flavoured iced latte - Vanilla - 3.25",5.7,CARD,8016440730194678
25/08/2021 15:53,Chesterfield,Michelle Rymer,"Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",4.9,CARD,9347623203834282
25/08/2021 15:55,Chesterfield,Virginia Hanley,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15",4.9,CARD,4913775697418896
25/08/2021 15:56,Chesterfield,Lucile Lucas,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",17.5,CASH,n
25/08/2021 15:57,Chesterfield,Bryant Gianotti,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CASH,n
25/08/2021 15:58,Chesterfield,Charles Bak,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Vanilla - 2.75",5.5,CARD,1000481120219815
25/08/2021 16:00,Chesterfield,Audrey Ramesh,"Large Flavoured iced latte - Caramel - 3.25, Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25",8.95,CARD,7469164167114942
25/08/2021 16:03,Chesterfield,Arthur Young,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85",5.6,CARD,5428125583352008
25/08/2021 16:07,Chesterfield,Donna Kimmes,"Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured latte - Hazelnut - 2.55",10.5,CASH,n
25/08/2021 16:10,Chesterfield,Russell Lamison,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,6558648227687285
25/08/2021 16:14,Chesterfield,Lisa Fawver,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured latte - Hazelnut - 2.55, Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Hazelnut - 3.25",13.55,CARD,6675931865481392
25/08/2021 16:17,Chesterfield,Shanice Robinson,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,5687487364476689
25/08/2021 16:21,Chesterfield,Tim Kaufman,Large Flat white - 2.45,2.45,CARD,9690045983888206
25/08/2021 16:24,Chesterfield,Gary Zadow,"Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",5.3,CARD,2929099837150150
25/08/2021 16:28,Chesterfield,Ronald Holderfield,"Large Latte - 2.45, Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured latte - Hazelnut - 2.55",10.0,CARD,3882329164649719
25/08/2021 16:31,Chesterfield,Billy Ochs,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55",11.3,CASH,n
